src,sport,dst,dport,fiat_mean,fiat_min,fiat_max,fiat_std,biat_mean,biat_min,biat_max,biat_std,diat_mean,diat_min,diat_max,diat_std,duration,fwin_total,fwin_mean,fwin_min,fwin_max,fwin_std,bwin_total,bwin_mean,bwin_min,bwin_max,bwin_std,dwin_total,dwin_mean,dwin_min,dwin_max,dwin_std,fpnum,bpnum,dpnum,bfpnum_rate,fpnum_s,bpnum_s,dpnum_s,fpl_total,fpl_mean,fpl_min,fpl_max,fpl_std,bpl_total,bpl_mean,bpl_min,bpl_max,bpl_std,dpl_total,dpl_mean,dpl_min,dpl_max,dpl_std,bfpl_rate,fpl_s,bpl_s,dpl_s,fin_cnt,syn_cnt,rst_cnt,pst_cnt,ack_cnt,urg_cnt,cwe_cnt,ece_cnt,fwd_pst_cnt,fwd_urg_cnt,bwd_pst_cnt,bwd_urg_cnt,fp_hdr_len,bp_hdr_len,dp_hdr_len,f_ht_len,b_ht_len,d_ht_len
192.168.1.195,52968,185.244.25.235,6667,0.154448,0.00025,0.965458,0.331666,0.203536,0.000006,0.98244,0.389532,0.083164,0.000006,0.965458,0.255022,1.081237,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.398933,5.5492,12.948133,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,565.093499,598.388697,1163.482196,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,50070,185.244.25.235,6667,0.154519,0.00025,0.968201,0.332757,0.203785,0.000006,0.985188,0.390774,0.083203,0.000006,0.968201,0.255804,1.081734,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.395533,5.54665,12.942183,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,564.833869,598.113769,1162.947638,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,53098,185.244.25.235,6667,0.15452,0.00025,0.950961,0.325712,0.201437,0.000006,0.970447,0.384593,0.083203,0.000006,0.950961,0.250867,1.081742,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.395479,5.546609,12.942088,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,564.829691,598.109346,1162.939037,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,52342,185.244.25.235,6667,0.154519,0.000008,0.96545,0.331616,0.203735,0.000007,0.983687,0.390054,0.083203,0.000007,0.96545,0.255004,1.081734,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.395533,5.54665,12.942183,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,564.833869,598.113769,1162.947638,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,50052,185.244.25.235,6667,0.154626,0.00025,0.967201,0.332322,0.203885,0.000007,0.984691,0.39048,0.08326,0.000007,0.967201,0.255509,1.082483,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.390416,5.542812,12.933228,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,564.443044,597.699918,1162.142962,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,52182,185.244.25.235,6667,0.154662,0.00025,0.943962,0.322853,0.204235,0.000007,0.961686,0.378987,0.08328,0.000007,0.943962,0.24886,1.082736,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.388689,5.541517,12.930206,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,564.311152,597.560255,1161.871407,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,51836,185.244.25.235,6667,0.154804,0.00025,0.966451,0.33197,0.203535,0.000006,0.983438,0.390026,0.083356,0.000006,0.966451,0.255287,1.083729,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.381919,5.536439,12.918358,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,563.794085,597.012722,1160.806807,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,52196,185.244.25.235,6667,0.154806,0.000249,0.963952,0.330914,0.204133,0.000007,0.982684,0.389365,0.083357,0.000007,0.963952,0.254537,1.083743,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.381824,5.536368,12.918192,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,563.786802,597.005009,1160.791811,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,52022,185.244.25.235,6667,0.154948,0.000249,0.963458,0.33067,0.203935,0.000006,0.982439,0.389341,0.083433,0.000006,0.963458,0.25438,1.084733,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.375087,5.531315,12.906402,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,563.272252,596.460143,1159.732395,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,52740,185.244.25.235,6667,0.154948,0.000249,0.967201,0.332224,0.203935,0.000006,0.98469,0.390454,0.083434,0.000006,0.967201,0.255467,1.084738,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.375053,5.53129,12.906343,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,563.269656,596.457393,1159.727049,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,52094,185.244.25.235,6667,0.154981,0.000249,0.966964,0.332117,0.204186,0.00001,0.984702,0.390343,0.083451,0.00001,0.966964,0.255391,1.084968,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.373489,5.530117,12.903606,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,563.15025,596.330952,1159.481202,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,49062,185.244.25.235,6667,0.155124,0.000006,0.966466,0.331832,0.204537,0.000007,0.986439,0.391036,0.083528,0.000006,0.966466,0.255219,1.085965,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.36672,5.52504,12.89176,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,562.633234,595.783474,1158.416708,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,49858,185.244.25.235,6667,0.155305,0.00025,0.717107,0.23993,0.164657,0.000008,0.733831,0.285535,0.083626,0.000008,0.717107,0.191827,1.087232,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.358135,5.518601,12.876736,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,561.977572,595.089181,1157.066753,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,49388,185.244.25.235,6667,0.155411,0.000009,0.96522,0.331266,0.20483,0.000011,0.984195,0.389784,0.083683,0.000009,0.96522,0.254828,1.087974,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.353117,5.514838,12.867955,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,561.594303,594.683329,1156.277632,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,50410,185.244.25.235,6667,0.155516,0.000249,0.941216,0.321499,0.202983,0.000008,0.958954,0.378193,0.083739,0.000008,0.941216,0.247956,1.088712,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.348132,5.511099,12.859231,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,561.213618,594.280214,1155.493832,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,53298,185.244.25.235,6667,0.155554,0.000251,0.965697,0.331379,0.204684,0.000007,0.986682,0.391086,0.08376,0.000007,0.965697,0.254955,1.08898,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.346324,5.509743,12.856067,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,561.075502,594.13396,1155.209462,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,53180,185.244.25.235,6667,0.155589,0.00025,0.966704,0.331735,0.205133,0.000007,0.990429,0.392728,0.083779,0.000007,0.966704,0.255226,1.089222,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.344692,5.508519,12.853211,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,560.950844,594.001957,1154.952801,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,51186,185.244.25.235,6667,0.155912,0.000249,0.95944,0.328846,0.205833,0.000007,0.975687,0.385114,0.083953,0.000007,0.95944,0.253119,1.091484,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.329471,5.497103,12.826574,610,76.25,66,126,19.427751,646,107.666667,66,199,52.27704,1256,89.714286,66,199,40.356321,1.059015,558.872141,591.854759,1150.7269,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.707038,0.500773,0.601911
192.168.1.195,52936,185.244.25.235,6667,0.156091,0.000249,0.910483,0.309056,0.202287,0.000006,0.926221,0.362533,0.084049,0.000006,0.910483,0.239302,1.092737,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.321066,5.4908,12.811866,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,559.146437,592.091235,1151.237672,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,50918,185.244.25.235,6667,0.15634,0.000249,0.968958,0.332387,0.205682,0.000008,0.994689,0.394575,0.084183,0.000008,0.968958,0.255805,1.094482,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.309394,5.482045,12.791439,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,558.254955,591.147228,1149.402183,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,52288,185.244.25.235,6667,0.156627,0.00025,0.943229,0.322071,0.204384,0.000006,0.959201,0.377679,0.084338,0.000006,0.943229,0.248414,1.096489,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.296015,5.472011,12.768026,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,557.233132,590.065199,1147.298331,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,52078,185.244.25.235,6667,0.157696,0.000249,0.953697,0.325975,0.207586,0.000007,0.972183,0.382582,0.084913,0.000007,0.953697,0.251283,1.103969,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.24658,5.434935,12.681515,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,553.45757,586.067181,1139.524751,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,50078,185.244.25.235,6667,0.159231,0.000007,0.887244,0.298954,0.202136,0.000007,0.904983,0.352238,0.08574,0.000007,0.887244,0.232516,1.114716,32495,4061.875,457,29200,9501.319611,12489,2081.5,181,11584,4249.647191,44984,3213.142857,181,29200,7764.406268,8,6,14,0.749906,7.176716,5.382537,12.559253,611,76.375,66,126,19.454675,647,107.833333,66,199,52.193284,1258,89.857143,66,199,40.325209,1.058918,548.121674,580.416895,1128.538569,1,2,0,5,13,0,0,0,2,0,3,0,432,324,756,0.705882,0.5,0.600954
192.168.1.195,51678,185.244.25.235,6667,0.188058,0.000499,0.938715,0.33651,0.173153,0.000003,0.972197,0.35752,0.086796,0.000003,0.938715,0.246505,1.128451,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,6.203194,6.203194,12.406388,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,482.962929,631.839575,1114.802504,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,49724,185.244.25.235,6667,0.188684,0.0005,0.938217,0.335952,0.176066,0.000007,0.99468,0.366265,0.087085,0.000007,0.938217,0.246393,1.132205,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,6.182626,6.182626,12.365252,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,481.361591,629.744613,1111.106204,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,50026,185.244.25.235,6667,0.18885,0.000249,0.93572,0.334814,0.177234,0.000004,0.954955,0.348305,0.087162,0.000004,0.93572,0.24561,1.133202,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,6.177186,6.177186,12.354372,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,480.938085,629.190559,1110.128644,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,50278,185.244.25.235,6667,0.188893,0.000506,0.932725,0.333419,0.17715,0.000004,0.975955,0.357499,0.087181,0.000004,0.932725,0.244649,1.133457,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,6.175797,6.175797,12.351594,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,480.829886,629.049007,1109.878893,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,49078,185.244.25.235,6667,0.189351,0.0005,0.941471,0.337273,0.174652,0.000003,0.959199,0.351168,0.087393,0.000003,0.941471,0.24715,1.136207,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,6.160849,6.160849,12.321698,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,479.666117,627.526498,1107.192615,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,51482,185.244.25.235,6667,0.175791,0.000499,0.80754,0.263342,0.173482,0.000007,0.923222,0.336159,0.087896,0.000007,0.80754,0.204776,1.23064,32399,4049.875,457,29200,9505.853742,12670,1810,181,11584,3990.218791,45069,3004.6,181,29200,7541.322818,8,7,15,0.874891,6.500683,5.688097,12.18878,611,76.375,66,126,19.454675,704,100.571429,66,160,34.866509,1315,87.666667,66,160,30.24713,1.152208,496.489631,572.060066,1068.549697,1,2,0,6,14,0,0,0,2,0,4,0,432,378,810,0.705882,0.53617,0.61597
192.168.1.195,51628,185.244.25.235,6667,0.191226,0.000501,0.912733,0.323866,0.173153,0.000004,0.944711,0.345496,0.088258,0.000004,0.912733,0.238978,1.147453,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,6.100468,6.100468,12.200936,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,474.964988,621.376213,1096.341201,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,50450,185.244.25.235,6667,0.192765,0.0005,0.962453,0.345641,0.182482,0.000004,0.978942,0.357169,0.088968,0.000004,0.962453,0.253084,1.156689,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,6.051756,6.051756,12.103512,544,77.714286,66,126,20.352004,712,101.714286,66,199,50.547613,1256,89.714286,66,199,40.356321,1.308821,470.307922,615.550074,1085.857996,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.693578,0.530154,0.601911
192.168.1.195,51284,185.244.25.235,6667,0.194058,0.000499,0.898237,0.316799,0.173278,0.000004,0.919227,0.334736,0.089565,0.000004,0.898237,0.235147,1.164445,32022,4574.571429,457,29200,10053.29063,12670,1810,181,11584,3990.218791,44692,3192.285714,181,29200,7772.127319,7,7,14,0.999857,6.011448,6.011448,12.022896,545,77.857143,66,126,20.371048,713,101.857143,66,199,50.49025,1258,89.857143,66,199,40.325209,1.308254,468.034128,612.308868,1080.342996,1,2,0,5,13,0,0,0,2,0,3,0,378,378,756,0.692308,0.529412,0.600954
192.168.1.195,50098,185.244.25.235,6667,0.179189,0.0005,0.960703,0.349922,0.202637,0.000006,0.977436,0.387482,0.089594,0.000006,0.960703,0.262937,1.075233,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.510217,5.580186,12.090403,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,506.866884,601.730044,1108.596928,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
192.168.1.195,51656,185.244.25.235,6667,0.179397,0.0005,0.966951,0.352643,0.203385,0.000006,0.98369,0.390221,0.089699,0.000006,0.966951,0.264786,1.076484,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.502651,5.573701,12.076352,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,506.277845,601.030763,1107.308608,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
192.168.1.195,49636,185.244.25.235,6667,0.179398,0.000498,0.965205,0.351849,0.203535,0.000007,0.982434,0.389527,0.089699,0.000007,0.965205,0.264248,1.076486,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.502639,5.573691,12.07633,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,506.276905,601.029646,1107.306551,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
192.168.1.195,53150,185.244.25.235,6667,0.179439,0.0005,0.963694,0.351176,0.203232,0.000247,0.980184,0.388555,0.089719,0.000247,0.963694,0.263803,1.076732,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.501153,5.572417,12.07357,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,506.161236,600.89233,1107.053566,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
192.168.1.195,51986,185.244.25.235,6667,0.179481,0.000499,0.939216,0.340265,0.203635,0.000007,0.957703,0.377369,0.08974,0.000007,0.939216,0.256565,1.076986,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.49962,5.571103,12.070723,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,506.041861,600.750613,1106.792474,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
192.168.1.195,52216,185.244.25.235,6667,0.179481,0.0005,0.965201,0.351844,0.203785,0.000007,0.981689,0.389041,0.089741,0.000007,0.965201,0.264242,1.076988,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.499608,5.571093,12.070701,544,77.714286,66,126,20.352004,646,107.666667,66,199,52.27704,1190,91.538462,66,199,41.319795,1.187498,505.112406,599.820982,1104.933388,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.693578,0.500773,0.589916
192.168.1.195,49532,185.244.25.235,6667,0.179522,0.000499,0.957217,0.348252,0.201536,0.000007,0.974187,0.386398,0.089761,0.000007,0.957217,0.261867,1.077232,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.498136,5.569831,12.067967,544,77.714286,66,126,20.352004,646,107.666667,66,199,52.27704,1190,91.538462,66,199,41.319795,1.187498,504.997995,599.685119,1104.683114,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.693578,0.500773,0.589916
192.168.1.195,52086,185.244.25.235,6667,0.179606,0.00075,0.963952,0.351228,0.203591,0.000008,0.980426,0.388508,0.089803,0.000008,0.963952,0.263854,1.077736,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.495097,5.567226,12.062323,544,77.714286,66,126,20.352004,646,107.666667,66,199,52.27704,1190,91.538462,66,199,41.319795,1.187498,504.761834,599.404678,1104.166512,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.693578,0.500773,0.589916
192.168.1.195,51132,185.244.25.235,6667,0.179648,0.000499,0.953225,0.346405,0.203635,0.000007,0.970945,0.383823,0.089824,0.000007,0.953225,0.260669,1.077986,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.493591,5.565935,12.059526,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,505.572429,600.193323,1105.765752,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
192.168.1.195,53302,185.244.25.235,6667,0.179689,0.0005,0.965949,0.352103,0.203385,0.000006,0.982684,0.389725,0.089844,0.000006,0.965949,0.264452,1.078233,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.492103,5.56466,12.056763,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,505.456613,600.055832,1105.512445,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
192.168.1.195,49804,185.244.25.235,6667,0.179689,0.0005,0.966703,0.352452,0.203385,0.000007,0.982939,0.389851,0.089845,0.000007,0.966703,0.264691,1.078236,32022,4574.571429,457,29200,10053.29063,12489,2081.5,181,11584,4249.647191,44511,3423.923077,181,29200,8018.814966,7,6,13,0.85702,6.492085,5.564644,12.056729,545,77.857143,66,126,20.371048,647,107.833333,66,199,52.193284,1192,91.692308,66,199,41.280252,1.187154,505.455206,600.054163,1105.509369,1,2,0,5,12,0,0,0,2,0,3,0,378,324,702,0.692308,0.5,0.588926
